ticker,cik,company_name,exchange,event_type,seed_event_date,label_quality,announcement_url,cik_source,acquirer,acquirer_name,announcement_ts,announcement_source,audited_announcement_ts,audit_status,audit_score,audit_hits,audit_form,audit_accession,audit_document_url
THS,0001320695,Treehouse Foods Inc,,ACQUISITION,2026-02-10,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Investindustrial Viii Scsp,2026-02-10 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2026-01-05 12:00:12+00:00,sec_candidate,4.0,agreement\s+and\s+plan\s+of\s+merger|entered\s+into\s+.*(?:merger|acquisition),8-K,0001320695-26-000003,https://www.sec.gov/Archives/edgar/data/1320695/000132069526000003/ths-20260105.htm
GBIO,0001733294,Generation Bio Co.,,ACQUISITION,2026-02-09,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,XOMA,Xoma Royalty Corp,2026-02-09 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-12-15 22:00:51+00:00,sec_candidate,16.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|tender\s+offer|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|acquirer_symbol|item_1_01_transaction,8-K,0001104659-25-121219,https://www.sec.gov/Archives/edgar/data/1733294/000110465925121219/gbio-20251215x8k.htm
DVAX,0001029142,Dynavax Technologies Corp,,ACQUISITION,2026-02-09,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,SNY,Sanofi,2026-02-09 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-12-29 07:31:27+00:00,sec_candidate,17.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|tender\s+offer|acquisition\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001193125-25-332264,https://www.sec.gov/Archives/edgar/data/1029142/000119312525332264/d82616d8k.htm
HI,0001417398,Hillenbrand Inc,,ACQUISITION,2026-02-09,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Lone Star Funds,2026-02-09 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2026-01-08 16:36:57+00:00,sec_candidate,4.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement,8-K,0001140361-26-000726,https://www.sec.gov/Archives/edgar/data/1417398/000114036126000726/ef20062496_8k.htm
DAY,0001725057,Dayforce Inc,,ACQUISITION,2026-02-03,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Thoma Bravo Ugp LLC,2026-02-03 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-11-05 21:31:34+00:00,sec_candidate,6.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition),8-K,0001140361-25-040546,https://www.sec.gov/Archives/edgar/data/1725057/000114036125040546/ef20058299_8k.htm
APLT,0001697532,Applied Therapeutics Inc,,ACQUISITION,2026-02-03,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Cycle Group Holdings Limited,2026-02-03 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-12-11 21:37:21+00:00,sec_candidate,15.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|tender\s+offer|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001193125-25-316607,https://www.sec.gov/Archives/edgar/data/1697532/000119312525316607/d41524d8k.htm
ISPO,0001820566,Inspirato Inc,,ACQUISITION,2026-02-03,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Exclusive Investments LLC,2026-02-03 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-12-17 09:03:16+00:00,sec_candidate,9.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001820566-25-000210,https://www.sec.gov/Archives/edgar/data/1820566/000182056625000210/ispo-20251217.htm
CMA,0000028412,Comerica Inc,,ACQUISITION,2026-01-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,FITB,Fifth Third Bancorp,2026-01-30 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2026-01-06 16:01:31+00:00,sec_candidate,8.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|acquirer_name|acquirer_symbol,8-K,0001193125-26-004372,https://www.sec.gov/Archives/edgar/data/28412/000119312526004372/d69885d8k.htm
FSFG,0001435508,First Savings Financial Group Inc,,ACQUISITION,2026-01-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,FRME,First Merchants Corp,2026-01-30 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-09-25 20:59:31+00:00,sec_candidate,13.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001104659-25-093406,https://www.sec.gov/Archives/edgar/data/1435508/000110465925093406/tm2526965d1_8k.htm
CADE,0001299939,Cadence Bank,,ACQUISITION,2026-01-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,HBAN,Huntington Bancshares Inc,2026-01-30 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings,,,,,
PCH,0001338749,Potlatchdeltic Corp,,ACQUISITION,2026-01-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,RYN,Rayonier Inc,2026-01-30 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2026-01-16 16:17:35+00:00,sec_candidate,9.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001193125-26-015392,https://www.sec.gov/Archives/edgar/data/1338749/000119312526015392/d10977d8k.htm
REVG,0001687221,Rev Group Inc,,ACQUISITION,2026-01-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,TEX,Terex Corp,2026-01-30 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-10-30 07:59:49+00:00,sec_candidate,14.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|acquirer_symbol|item_1_01_transaction,8-K,0000950103-25-013873,https://www.sec.gov/Archives/edgar/data/1687221/000095010325013873/dp236569_8k.htm
JAMF,0001721947,Jamf Holding Corp,,ACQUISITION,2026-01-29,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Francisco Partners Management Lp,2026-01-29 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-12-30 21:39:29+00:00,sec_candidate,13.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|change\s+of\s+control|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001104659-25-125265,https://www.sec.gov/Archives/edgar/data/1721947/000110465925125265/tm2534498d1_8k.htm
CIVI,0001509589,Civitas Resources Inc,,ACQUISITION,2026-01-29,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,SM,Sm Energy Co.,2026-01-29 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-12-19 16:31:37+00:00,sec_candidate,8.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|acquirer_name|acquirer_symbol,8-K,0001104659-25-123205,https://www.sec.gov/Archives/edgar/data/1509589/000110465925123205/tm2530051d12_8k.htm
VSTA,0001792829,Vasta Platform Ltd.,,ACQUISITION,2026-01-28,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,COGNY,Cogna Educacao SA,2026-01-28 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-09-30 16:15:38+00:00,sec_candidate,4.0,tender\s+offer|entered\s+into\s+.*(?:merger|acquisition),SC 14D9,0000950103-25-012563,https://www.sec.gov/Archives/edgar/data/1792829/000095010325012563/dp235241_sc14d9.htm
SHCO,0001846510,Soho House & Co Inc,,ACQUISITION,2026-01-28,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Tyler Morse,2026-01-28 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2026-01-08 07:00:57+00:00,sec_candidate,6.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition),8-K,0001140361-26-000611,https://www.sec.gov/Archives/edgar/data/1846510/000114036126000611/ef20062542_8k.htm
RPTX,0001808158,Repare Therapeutics Inc,,ACQUISITION,2026-01-28,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Xenotherapeutics Corp,2026-01-28 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-12-19 21:14:15+00:00,sec_candidate,5.0,entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001193125-25-326871,https://www.sec.gov/Archives/edgar/data/1808158/000119312525326871/d59892d8k.htm
PLYM,0001515816,Plymouth Industrial Reit Inc,,ACQUISITION,2026-01-26,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Makarora Management Lp,2026-01-26 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2026-01-12 16:05:40+00:00,sec_candidate,6.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition),8-K,0001193125-26-010364,https://www.sec.gov/Archives/edgar/data/1515816/000119312526010364/plym-20260112.htm
GES,0000912463,Guess Inc,,ACQUISITION,2026-01-22,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Marciano Nicolai D,2026-01-22 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-10-31 20:15:22+00:00,sec_candidate,6.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition),8-K,0000912463-25-000074,https://www.sec.gov/Archives/edgar/data/912463/000091246325000074/ges-20251031.htm
ATXS,0001454789,Astria Therapeutics Inc,,ACQUISITION,2026-01-22,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,BCRX,Biocryst Pharmaceuticals Inc,2026-01-22 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-12-23 17:16:00+00:00,sec_candidate,9.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001104659-25-124293,https://www.sec.gov/Archives/edgar/data/1454789/000110465925124293/tm2534154d1_8k.htm
TRUE,0001327318,Truecar Inc,,ACQUISITION,2026-01-21,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Fair Holdings Inc,2026-01-21 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-12-12 17:22:28+00:00,sec_candidate,9.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001104659-25-120718,https://www.sec.gov/Archives/edgar/data/1327318/000110465925120718/tm2533266d1_8k.htm
FYBR,0000020520,Frontier Communications Parent Inc,,ACQUISITION,2026-01-20,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,VZ,Verizon Communications Inc,2026-01-20 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-12-19 16:26:59+00:00,sec_candidate,9.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001140361-25-046200,https://www.sec.gov/Archives/edgar/data/20520/000114036125046200/ef20061604_8k.htm
GIFI,0001031623,Gulf Island Fabrication Inc,,ACQUISITION,2026-01-16,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,IESC,Ies Holdings Inc,2026-01-16 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-11-10 16:16:59+00:00,sec_candidate,14.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|change\s+of\s+control|acquisition\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|item_1_01_transaction,8-K,0001140361-25-041387,https://www.sec.gov/Archives/edgar/data/1031623/000114036125041387/ny20056788x3_8k.htm
DENN,0000852772,Denny's Corp,,ACQUISITION,2026-01-16,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Triartisan Capital Advisors LLC,2026-01-16 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-11-04 06:05:19+00:00,sec_candidate,13.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001193125-25-263393,https://www.sec.gov/Archives/edgar/data/852772/000119312525263393/d17512d8k.htm
SMLR,0001554859,Semler Scientific Inc,,ACQUISITION,2026-01-15,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,ASST,Strive Inc,2026-01-15 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-11-14 21:24:10+00:00,sec_candidate,9.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001104659-25-112584,https://www.sec.gov/Archives/edgar/data/1554859/000110465925112584/tm2531348d1_8k.htm
CIO,0001593222,City Office Reit Inc,,ACQUISITION,2026-01-08,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Morning Calm Management LLC,2026-01-08 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-10-16 20:11:25+00:00,sec_candidate,4.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement,8-K,0001193125-25-241716,https://www.sec.gov/Archives/edgar/data/1593222/000119312525241716/d80098d8k.htm
HOUS,0001398987,Anywhere Real Estate Inc,,ACQUISITION,2026-01-08,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,COMP,Compass Inc,2026-01-08 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-12-29 21:32:12+00:00,sec_candidate,9.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001193125-25-335434,https://www.sec.gov/Archives/edgar/data/1398987/000119312525335434/d28511d8k.htm
CVAC,0001809122,Curevac Nv,,ACQUISITION,2026-01-06,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,BNTX,Biontech Se,2026-01-06 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-11-12 08:00:45+00:00,sec_candidate,7.0,tender\s+offer|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,425,0001193125-25-276012,https://www.sec.gov/Archives/edgar/data/1809122/000119312525276012/d76655d425.htm
CDTX,0001610618,Cidara Therapeutics Inc,,ACQUISITION,2026-01-06,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,MRK,Merck & Co Inc,2026-01-06 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-11-14 08:16:47+00:00,sec_candidate,15.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|tender\s+offer|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001193125-25-281676,https://www.sec.gov/Archives/edgar/data/1610618/000119312525281676/d59851d8k.htm
MRSN,0001442836,Mersana Therapeutics Inc,,ACQUISITION,2026-01-05,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,DAWN,Day One Biopharmaceuticals Inc,2026-01-05 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-11-13 11:17:29+00:00,sec_candidate,15.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|tender\s+offer|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001104659-25-110764,https://www.sec.gov/Archives/edgar/data/1442836/000110465925110764/tm2531148d1_8k.htm
PBBK,0001849670,Pb Bankshares Inc,,ACQUISITION,2026-01-02,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,NWFL,Norwood Financial Corp,2026-01-02 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-07-07 17:17:20+00:00,sec_candidate,15.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|acquisition\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001849670-25-000021,https://www.sec.gov/Archives/edgar/data/1849670/000184967025000021/pbbk-20250707x8k.htm
SNV,0000018349,Synovus Financial Corp,,ACQUISITION,2025-12-31,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,PNFP,Pinnacle Financial Partners Inc,2025-12-31 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-12-01 09:11:24+00:00,sec_candidate,9.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0000018349-25-000129,https://www.sec.gov/Archives/edgar/data/18349/000001834925000129/syn-20251201.htm
BFIN,0001303942,Bankfinancial Corp,,ACQUISITION,2025-12-31,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,FFBC,First Financial Bancorp,2025-12-31 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-11-10 15:46:45+00:00,sec_candidate,7.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|acquirer_name,8-K,0001437749-25-034012,https://www.sec.gov/Archives/edgar/data/1303942/000143774925034012/bfin20250916_8k.htm
WOW,0001701051,Wideopenwest Inc,,ACQUISITION,2025-12-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Digitalbridge Investments LLC,2025-12-30 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-11-24 21:21:02+00:00,sec_candidate,11.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|acquisition\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001104659-25-115567,https://www.sec.gov/Archives/edgar/data/1701051/000110465925115567/tm2532038d1_8k.htm
MRUS,0001651311,Merus Nv,,ACQUISITION,2025-12-29,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,GMAB,Genmab A,2025-12-29 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-09-29 08:30:16+00:00,sec_candidate,13.0,definitive\s+agreement|tender\s+offer|acquisition\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001193125-25-221801,https://www.sec.gov/Archives/edgar/data/1651311/000119312525221801/d94293d8k.htm
IAS,0001842718,Integral Ad Science Holding Corp,,ACQUISITION,2025-12-23,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Novacap,2025-12-23 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-09-24 08:14:05+00:00,sec_candidate,9.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001193125-25-214050,https://www.sec.gov/Archives/edgar/data/1842718/000119312525214050/d938971d8k.htm
ZK,0001954042,Zeekr Intelligent Technology Holding Ltd.,,ACQUISITION,2025-12-19,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,GELYY,Geely Automobile Holdings Limited,2025-12-19 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings,,,,,
PGRE,0001605607,Paramount Group Inc,,ACQUISITION,2025-12-18,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,RITM,Rithm Capital Corp,2025-12-18 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-12-08 17:12:32+00:00,sec_candidate,9.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001193125-25-311418,https://www.sec.gov/Archives/edgar/data/1605607/000119312525311418/d37319d8k.htm
BRY,0001705873,Berry Corp (bry),,ACQUISITION,2025-12-17,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,CRC,California Resources Corp,2025-12-17 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-11-12 06:05:24+00:00,sec_candidate,4.0,acquirer_name|acquirer_symbol,8-K,0001193125-25-275610,https://www.sec.gov/Archives/edgar/data/1705873/000119312525275610/d88737d8k.htm
SPNS,0000885740,Sapiens International Corp N V,,ACQUISITION,2025-12-16,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Advent International LLC,2025-12-16 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings,,,,,
EVOK,0001403708,Evoke Pharma Inc,,ACQUISITION,2025-12-16,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,-,Qol Medical LLC,2025-12-16 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-11-04 07:12:25+00:00,sec_candidate,17.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|tender\s+offer|change\s+of\s+control|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001193125-25-263544,https://www.sec.gov/Archives/edgar/data/1403708/000119312525263544/d48107d8k.htm
BEDU,0001696355,Bright Scholar Education Holdings Ltd.,,ACQUISITION,2025-12-15,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,-,Excellence Education Investment Ltd.,2025-12-15 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings,,,,,
VTLE,0001528129,Vital Energy Inc,,ACQUISITION,2025-12-12,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,CRGY,Crescent Energy Co.,2025-12-12 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-12-05 17:21:08+00:00,sec_candidate,10.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|acquirer_symbol,8-K,0001193125-25-309929,https://www.sec.gov/Archives/edgar/data/1528129/000119312525309929/d97300d8k.htm
ALE,0000066756,Allete Inc,,ACQUISITION,2025-12-12,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Global Infrastructure Partners,2025-12-12 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-10-03 16:16:59+00:00,sec_candidate,6.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition),8-K,0000066756-25-000082,https://www.sec.gov/Archives/edgar/data/66756/000006675625000082/ale-20251003.htm
SOL,0001417892,Emeren Group Ltd.,,ACQUISITION,2025-12-12,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Shurya Vitra Ltd.,2025-12-12 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-09-03 12:57:14+00:00,sec_candidate,13.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001104659-25-086721,https://www.sec.gov/Archives/edgar/data/1417892/000110465925086721/tm2525121d1_8k.htm
K,0000055067,Kellanova,,ACQUISITION,2025-12-11,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,-,Mars Inc,2025-12-11 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-12-08 09:22:33+00:00,sec_candidate,9.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001193125-25-310707,https://www.sec.gov/Archives/edgar/data/55067/000119312525310707/d49614d8k.htm
ODP,0000800240,Odp Corp,,ACQUISITION,2025-12-11,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Atlas Holdings,2025-12-11 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-11-07 07:31:15+00:00,sec_candidate,9.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001193125-25-271041,https://www.sec.gov/Archives/edgar/data/800240/000119312525271041/d178586d8k.htm
SCS,0001050825,Steelcase Inc,,ACQUISITION,2025-12-09,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,HNI,Hni Corp,2025-12-09 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-11-25 08:05:14+00:00,sec_candidate,7.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_symbol,8-K,0001193125-25-294589,https://www.sec.gov/Archives/edgar/data/1050825/000119312525294589/d84475d8k.htm
