ticker,cik,company_name,exchange,event_type,seed_event_date,label_quality,announcement_url,cik_source,acquirer,acquirer_name,announcement_ts,announcement_source
MRC,0001439095,Mrc Global Inc,,ACQUISITION,2025-11-05,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,DNOW,Dnow Inc,2025-11-05 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
CFSB,0001879103,Cfsb Bancorp Inc,,ACQUISITION,2025-11-03,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Hometown Financial Group Inc,2025-11-03 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
TIXT,0001825155,Telus International (cda) Inc,,ACQUISITION,2025-10-31,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,TU,Telus Corp,2025-10-31 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
HONE,0001769617,Harborone Bancorp Inc,,ACQUISITION,2025-10-31,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,EBC,Eastern Bankshares Inc,2025-10-31 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
CCRD,0000320340,Corecard Corp,,ACQUISITION,2025-10-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,EEFT,Euronet Worldwide Inc,2025-10-30 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
ETNB,0001785173,89bio Inc,,ACQUISITION,2025-10-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,RHHBY,Roche Holding Ltd.,2025-10-30 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
TRML,0001827506,Tourmaline Bio Inc,,ACQUISITION,2025-10-28,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,NVS,Novartis Ag,2025-10-28 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
MLNK,0001834494,Meridianlink Inc,,ACQUISITION,2025-10-23,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Centerbridge Partners Lp,2025-10-23 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
PBPB,0001195734,Potbelly Corp,,ACQUISITION,2025-10-22,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Racetrac Inc,2025-10-22 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
PHLT,0001550695,Performant Healthcare Inc,,ACQUISITION,2025-10-21,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Machinify,2025-10-21 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
VBTX,0001501570,Veritex Holdings Inc,,ACQUISITION,2025-10-17,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,HBAN,Huntington Bancshares Inc,2025-10-17 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
SAND,0001434614,Sandstorm Gold Ltd.,,ACQUISITION,2025-10-17,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,RGLD,Royal Gold Inc,2025-10-17 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
ZIMV,0001876588,Zimvie Inc,,ACQUISITION,2025-10-17,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Archimed,2025-10-17 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
WNS,0001356570,Wns (holdings) Ltd.,,ACQUISITION,2025-10-16,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,CGEMY,Cap Gemini SA,2025-10-16 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
AVDX,0001858257,Avidxchange Holdings Inc,,ACQUISITION,2025-10-14,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,CPAY,Corpay Inc,2025-10-14 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
ARIS,0001964504,Aris Water Solutions Inc,NYSE,ACQUISITION,2025-10-14,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,sec_company_tickers_exchange,WES,Western Midstream Partners Lp,2025-10-14 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
MTAL,0002107724,Mac Copper Ltd.,NYSE,ACQUISITION,2025-10-10,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,sec_company_tickers_exchange,HMY,Harmony Gold Mining Co Ltd.,2025-10-10 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
EPIX,0001633932,Essa Pharma Inc,,ACQUISITION,2025-10-08,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Xenotherapeutics Corp,2025-10-08 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
VRNA,0001657312,Verona Pharma PLC,,ACQUISITION,2025-10-07,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,MRK,Merck & Co Inc,2025-10-07 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
SCPH,0001604950,Scpharmaceuticals Inc,,ACQUISITION,2025-10-06,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,MNKD,Mannkind Corp,2025-10-06 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
MGRM,0001769759,Monogram Technologies Inc,,ACQUISITION,2025-10-06,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,ZBH,Zimmer Biomet Holdings Inc,2025-10-06 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
COOP,0000933136,Mr Cooper Group Inc,,ACQUISITION,2025-10-02,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,RKT,Rocket Companies Inc,2025-10-02 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
NEUE,0001671284,Neuehealth Inc,,ACQUISITION,2025-10-01,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,New Enterprise Associates,2025-10-01 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
BGFV,0001156388,Big 5 Sporting Goods Corp,,ACQUISITION,2025-10-01,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Worldwide Golf Group LLC,2025-10-01 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
TTNP,0000910267,Titan Pharmaceuticals Inc,,ACQUISITION,2025-10-01,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,BTTC,Black Titan Corp,2025-10-01 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
GNTY,0001058867,Guaranty Bancshares Inc,,ACQUISITION,2025-09-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,GBCI,Glacier Bancorp Inc,2025-09-30 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
THTX,0001512717,Theratechnologies Inc,,ACQUISITION,2025-09-25,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Future Pak LLC,2025-09-25 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
KLG,0001959348,Wk Kellogg Co.,,ACQUISITION,2025-09-25,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Ferrero Group,2025-09-25 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
DALN,0001413898,Dallasnews Corp,,ACQUISITION,2025-09-24,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Hearst Communications Inc,2025-09-24 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
BRFS,0001122491,Brf SA,,ACQUISITION,2025-09-22,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,MRRTY,Marfrig Global Foods SA,2025-09-22 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
SPTN,0000877422,Spartannash Co.,,ACQUISITION,2025-09-19,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,C&s Wholesale Grocers Inc,2025-09-19 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
MNTX,0001302028,Manitex International Inc,,ACQUISITION,2024-12-31,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Tadano Ltd.,2024-12-31 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
IBTX,0000764038,Independent Bank Group Inc,,ACQUISITION,2024-12-31,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,SSB,Southstate Bank Corp,2024-12-31 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
NAPA,0001835256,Duckhorn Portfolio Inc,,ACQUISITION,2024-12-23,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Marlee Buyer Inc,2024-12-23 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
AGR,0001634997,Avangrid Inc,,ACQUISITION,2024-12-20,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,IBDRY,Iberdrola SA,2024-12-20 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
CTLT,0001596783,Catalent Inc,,ACQUISITION,2024-12-17,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,NVO,Novo Nordisk A S,2024-12-17 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
AY,0001601072,Atlantica Sustainable Infrastructure PLC,,ACQUISITION,2024-12-12,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Energy Capital Partners Management Lp,2024-12-12 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
PGRU,0001873331,Propertyguru Group Ltd.,,ACQUISITION,2024-12-12,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Eqt Private Equity Co LLC,2024-12-12 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
VZIO,0001835591,Vizio Holding Corp,,ACQUISITION,2024-12-02,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,WMT,Walmart Inc,2024-12-02 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
LBPH,0001832168,Longboard Pharmaceuticals Inc,,ACQUISITION,2024-11-29,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,HLUKF,H Lundbeck A S,2024-11-29 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
ENV,0001337619,Envestnet Inc,,ACQUISITION,2024-11-22,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Bain Capital Partners LLC,2024-11-22 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
HAYN,0000858655,Haynes International Inc,,ACQUISITION,2024-11-20,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,ANIOY,Acerinox SA,2024-11-20 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
RCM,0001910851,R1 Rcm Inc,,ACQUISITION,2024-11-18,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Clayton Dubilier & Rice LLC,2024-11-18 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
NVEI,0001765159,Nuvei Corp,,ACQUISITION,2024-11-15,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Advent International LLC,2024-11-15 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
AXNX,0001603756,Axonics Inc,,ACQUISITION,2024-11-14,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,BSX,Boston Scientific Corp,2024-11-14 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
TWKS,0001866550,Thoughtworks Holding Inc,,ACQUISITION,2024-11-12,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Apax Partners LLC,2024-11-12 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
INST,0001841804,Instructure Holdings Inc,,ACQUISITION,2024-11-12,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,KKR,Kkr & Co Inc,2024-11-12 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
SRCL,0000861878,Stericycle Inc,,ACQUISITION,2024-11-01,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,WM,Waste Management Inc,2024-11-01 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
GVP,0000944480,Gse Systems Inc,,ACQUISITION,2024-10-31,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Pelican Energy Partners Lp,2024-10-31 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
STER,0001210677,Sterling Check Corp,,ACQUISITION,2024-10-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,FA,First Advantage Corp,2024-10-30 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
GRDI,0000827876,Griid Infrastructure Inc,,ACQUISITION,2024-10-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,CLSK,Cleanspark Inc,2024-10-30 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
LLAP,0000936468,Terran Orbital Corp,,ACQUISITION,2024-10-29,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,LMT,Lockheed Martin Corp,2024-10-29 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
PETQ,0001668673,Petiq Inc,,ACQUISITION,2024-10-24,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Bansk Group,2024-10-24 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
SHCR,0001816233,Sharecare Inc,,ACQUISITION,2024-10-21,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Altaris Capital Lp,2024-10-21 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
SQSP,0001496963,Squarespace Inc,,ACQUISITION,2024-10-16,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Permira Holdings Ltd.,2024-10-16 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
CHUY,0001524931,Chuy's Holdings Inc,,ACQUISITION,2024-10-10,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,DRI,Darden Restaurants Inc,2024-10-10 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
HMNF,0000903419,Hmn Financial Inc,,ACQUISITION,2024-10-09,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,ALRS,Alerus Financial Corp,2024-10-09 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
VGR,0000059440,Vector Group Ltd.,,ACQUISITION,2024-10-07,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Jt Group,2024-10-07 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
AUGX,0001769804,Augmedix Inc,,ACQUISITION,2024-10-01,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Commure Inc,2024-10-01 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
PRFT,0001085869,Perficient Inc,,ACQUISITION,2024-10-01,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Bpea Private Equity Fund Viii Co-investment Lp,2024-10-01 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
PWSC,0001835681,Powerschool Holdings Inc,,ACQUISITION,2024-09-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Bain Capital,2024-09-30 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
SWN,0000895126,Southwestern Energy Co.,,ACQUISITION,2024-09-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,EXE,Expand Energy Corp,2024-09-30 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
SGE,0001591890,Strong Global Entertainment Inc,,ACQUISITION,2024-09-27,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,FGNX,Fg Nexus Inc,2024-09-27 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
DOMA,0001722438,Doma Holdings Inc,,ACQUISITION,2024-09-26,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Title Resources Group,2024-09-26 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
GTHX,0001560241,G1 Therapeutics Inc,,ACQUISITION,2024-09-17,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Pharmacosmos A,2024-09-17 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
HA,0000766421,Hawaiian Holdings Inc,,ACQUISITION,2024-09-17,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,ALK,Alaska Air Group Inc,2024-09-17 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement
