cik,ticker,date,prediction_ts,feature_timestamp,strategic_alternatives_hit_ever,strategic_alternatives_count_ever,investment_bank_hit_ever,investment_bank_count_ever,change_of_control_hit_ever,change_of_control_count_ever,committee_hit_ever,committee_count_ever,transaction_hit_ever,transaction_count_ever,confidentiality_hit_ever,confidentiality_count_ever,financing_hit_ever,financing_count_ever,any_event_language_hit_ever,strategic_alternatives_hit_30d,strategic_alternatives_count_30d,investment_bank_hit_30d,investment_bank_count_30d,change_of_control_hit_30d,change_of_control_count_30d,committee_hit_30d,committee_count_30d,transaction_hit_30d,transaction_count_30d,confidentiality_hit_30d,confidentiality_count_30d,financing_hit_30d,financing_count_30d,any_event_language_hit_30d,strategic_alternatives_hit_90d,strategic_alternatives_count_90d,investment_bank_hit_90d,investment_bank_count_90d,change_of_control_hit_90d,change_of_control_count_90d,committee_hit_90d,committee_count_90d,transaction_hit_90d,transaction_count_90d,confidentiality_hit_90d,confidentiality_count_90d,financing_hit_90d,financing_count_90d,any_event_language_hit_90d,strategic_alternatives_hit_180d,strategic_alternatives_count_180d,investment_bank_hit_180d,investment_bank_count_180d,change_of_control_hit_180d,change_of_control_count_180d,committee_hit_180d,committee_count_180d,transaction_hit_180d,transaction_count_180d,confidentiality_hit_180d,confidentiality_count_180d,financing_hit_180d,financing_count_180d,any_event_language_hit_180d,strategic_alternatives_first_seen_ts,strategic_alternatives_first_seen_within_90d,investment_bank_first_seen_ts,investment_bank_first_seen_within_90d,change_of_control_first_seen_ts,change_of_control_first_seen_within_90d,committee_first_seen_ts,committee_first_seen_within_90d,transaction_first_seen_ts,transaction_first_seen_within_90d,confidentiality_first_seen_ts,confidentiality_first_seen_within_90d,financing_first_seen_ts,financing_first_seen_within_90d,cash_runway_months,market_cap,volume_to_20d_avg,next_event_date,next_event_type,event_20d,time_to_event_trading_days
0000882291,AEMD,2016-05-03,2016-05-03 20:00:00+00:00,2016-03-31 20:00:00+00:00,1,1,0,0,1,62,0,0,1,265,1,63,1,3717,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,0,1,28,1,24,1,26,1,0,0,0,0,1,27,0,0,1,28,1,24,1,40,1,2009-08-04 20:00:00+00:00,0,,0,2009-07-02 20:00:00+00:00,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,2707
0000882291,AEMD,2016-05-04,2016-05-04 20:00:00+00:00,2016-03-31 20:00:00+00:00,1,1,0,0,1,62,0,0,1,265,1,63,1,3717,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,0,1,28,1,24,1,26,1,0,0,0,0,1,27,0,0,1,28,1,24,1,40,1,2009-08-04 20:00:00+00:00,0,,0,2009-07-02 20:00:00+00:00,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,2706
0000882291,AEMD,2016-05-05,2016-05-05 20:00:00+00:00,2016-05-05 20:00:00+00:00,1,1,0,0,1,64,0,0,1,280,1,63,1,3760,1,0,0,0,0,1,2,0,0,1,15,0,0,1,43,1,0,0,0,0,1,23,0,0,1,43,1,24,1,69,1,0,0,0,0,1,29,0,0,1,43,1,24,1,83,1,2009-08-04 20:00:00+00:00,0,,0,2009-07-02 20:00:00+00:00,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,2705
0000882291,AEMD,2016-05-06,2016-05-06 20:00:00+00:00,2016-05-05 20:00:00+00:00,1,1,0,0,1,64,0,0,1,280,1,63,1,3760,1,0,0,0,0,1,2,0,0,1,15,0,0,1,43,1,0,0,0,0,1,16,0,0,1,43,1,24,1,51,1,0,0,0,0,1,29,0,0,1,43,1,24,1,83,1,2009-08-04 20:00:00+00:00,0,,0,2009-07-02 20:00:00+00:00,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,2704
0000882291,AEMD,2016-05-09,2016-05-09 20:00:00+00:00,2016-05-05 20:00:00+00:00,1,1,0,0,1,64,0,0,1,280,1,63,1,3760,1,0,0,0,0,1,2,0,0,1,15,0,0,1,43,1,0,0,0,0,1,16,0,0,1,43,1,24,1,51,1,0,0,0,0,1,29,0,0,1,43,1,24,1,83,1,2009-08-04 20:00:00+00:00,0,,0,2009-07-02 20:00:00+00:00,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,2703
0000882291,AEMD,2016-05-10,2016-05-10 20:00:00+00:00,2016-05-05 20:00:00+00:00,1,1,0,0,1,64,0,0,1,280,1,63,1,3760,1,0,0,0,0,1,2,0,0,1,15,0,0,1,43,1,0,0,0,0,1,16,0,0,1,43,1,24,1,51,1,0,0,0,0,1,29,0,0,1,43,1,24,1,83,1,2009-08-04 20:00:00+00:00,0,,0,2009-07-02 20:00:00+00:00,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,2702
0000882291,AEMD,2016-05-11,2016-05-11 20:00:00+00:00,2016-05-05 20:00:00+00:00,1,1,0,0,1,64,0,0,1,280,1,63,1,3760,1,0,0,0,0,1,2,0,0,1,15,0,0,1,43,1,0,0,0,0,1,16,0,0,1,43,1,24,1,51,1,0,0,0,0,1,29,0,0,1,43,1,24,1,83,1,2009-08-04 20:00:00+00:00,0,,0,2009-07-02 20:00:00+00:00,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,2701
0000882291,AEMD,2016-05-12,2016-05-12 20:00:00+00:00,2016-05-05 20:00:00+00:00,1,1,0,0,1,64,0,0,1,280,1,63,1,3760,1,0,0,0,0,1,2,0,0,1,15,0,0,1,43,1,0,0,0,0,1,16,0,0,1,43,1,24,1,51,1,0,0,0,0,1,29,0,0,1,43,1,24,1,83,1,2009-08-04 20:00:00+00:00,0,,0,2009-07-02 20:00:00+00:00,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,2700
0000882291,AEMD,2016-05-13,2016-05-13 20:00:00+00:00,2016-05-05 20:00:00+00:00,1,1,0,0,1,64,0,0,1,280,1,63,1,3760,1,0,0,0,0,1,2,0,0,1,15,0,0,1,43,1,0,0,0,0,1,16,0,0,1,43,1,24,1,51,1,0,0,0,0,1,29,0,0,1,43,1,24,1,83,1,2009-08-04 20:00:00+00:00,0,,0,2009-07-02 20:00:00+00:00,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,2699
0000882291,AEMD,2016-05-16,2016-05-16 20:00:00+00:00,2016-05-05 20:00:00+00:00,1,1,0,0,1,64,0,0,1,280,1,63,1,3760,1,0,0,0,0,1,2,0,0,1,15,0,0,1,43,1,0,0,0,0,1,9,0,0,1,30,1,13,1,47,1,0,0,0,0,1,23,0,0,1,43,1,24,1,69,1,2009-08-04 20:00:00+00:00,0,,0,2009-07-02 20:00:00+00:00,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,2698
0000882291,AEMD,2016-05-17,2016-05-17 20:00:00+00:00,2016-05-05 20:00:00+00:00,1,1,0,0,1,64,0,0,1,280,1,63,1,3760,1,0,0,0,0,1,2,0,0,1,15,0,0,1,43,1,0,0,0,0,1,9,0,0,1,28,1,13,1,47,1,0,0,0,0,1,23,0,0,1,43,1,24,1,69,1,2009-08-04 20:00:00+00:00,0,,0,2009-07-02 20:00:00+00:00,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,2697
0000882291,AEMD,2016-05-18,2016-05-18 20:00:00+00:00,2016-05-05 20:00:00+00:00,1,1,0,0,1,64,0,0,1,280,1,63,1,3760,1,0,0,0,0,1,2,0,0,1,15,0,0,1,43,1,0,0,0,0,1,9,0,0,1,28,1,13,1,47,1,0,0,0,0,1,23,0,0,1,43,1,24,1,69,1,2009-08-04 20:00:00+00:00,0,,0,2009-07-02 20:00:00+00:00,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,2696
0000882291,AEMD,2016-05-19,2016-05-19 20:00:00+00:00,2016-05-05 20:00:00+00:00,1,1,0,0,1,64,0,0,1,280,1,63,1,3760,1,0,0,0,0,1,2,0,0,1,15,0,0,1,43,1,0,0,0,0,1,9,0,0,1,28,1,13,1,47,1,0,0,0,0,1,23,0,0,1,43,1,24,1,69,1,2009-08-04 20:00:00+00:00,0,,0,2009-07-02 20:00:00+00:00,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,2695
0000882291,AEMD,2016-05-20,2016-05-20 20:00:00+00:00,2016-05-05 20:00:00+00:00,1,1,0,0,1,64,0,0,1,280,1,63,1,3760,1,0,0,0,0,1,2,0,0,1,15,0,0,1,43,1,0,0,0,0,1,9,0,0,1,28,1,13,1,47,1,0,0,0,0,1,23,0,0,1,43,1,24,1,69,1,2009-08-04 20:00:00+00:00,0,,0,2009-07-02 20:00:00+00:00,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,2694
0000882291,AEMD,2016-05-23,2016-05-23 20:00:00+00:00,2016-05-05 20:00:00+00:00,1,1,0,0,1,64,0,0,1,280,1,63,1,3760,1,0,0,0,0,1,2,0,0,1,15,0,0,1,43,1,0,0,0,0,1,9,0,0,1,28,1,13,1,47,1,0,0,0,0,1,23,0,0,1,43,1,24,1,69,1,2009-08-04 20:00:00+00:00,0,,0,2009-07-02 20:00:00+00:00,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,2693
0000882291,AEMD,2016-05-24,2016-05-24 20:00:00+00:00,2016-05-05 20:00:00+00:00,1,1,0,0,1,64,0,0,1,280,1,63,1,3760,1,0,0,0,0,1,2,0,0,1,15,0,0,1,43,1,0,0,0,0,1,2,0,0,1,15,1,2,1,43,1,0,0,0,0,1,23,0,0,1,43,1,24,1,69,1,2009-08-04 20:00:00+00:00,0,,0,2009-07-02 20:00:00+00:00,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,2692
0000882291,AEMD,2016-05-25,2016-05-25 20:00:00+00:00,2016-05-05 20:00:00+00:00,1,1,0,0,1,64,0,0,1,280,1,63,1,3760,1,0,0,0,0,1,2,0,0,1,15,0,0,1,43,1,0,0,0,0,1,2,0,0,1,15,1,2,1,43,1,0,0,0,0,1,23,0,0,1,43,1,24,1,69,1,2009-08-04 20:00:00+00:00,0,,0,2009-07-02 20:00:00+00:00,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,2691
0000882291,AEMD,2016-05-26,2016-05-26 20:00:00+00:00,2016-05-05 20:00:00+00:00,1,1,0,0,1,64,0,0,1,280,1,63,1,3760,1,0,0,0,0,1,2,0,0,1,15,0,0,1,43,1,0,0,0,0,1,2,0,0,1,15,1,2,1,43,1,0,0,0,0,1,23,0,0,1,43,1,24,1,69,1,2009-08-04 20:00:00+00:00,0,,0,2009-07-02 20:00:00+00:00,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,2690
0000882291,AEMD,2016-05-27,2016-05-27 20:00:00+00:00,2016-05-05 20:00:00+00:00,1,1,0,0,1,64,0,0,1,280,1,63,1,3760,1,0,0,0,0,1,2,0,0,1,15,0,0,1,43,1,0,0,0,0,1,2,0,0,1,15,1,2,1,43,1,0,0,0,0,1,23,0,0,1,43,1,24,1,69,1,2009-08-04 20:00:00+00:00,0,,0,2009-07-02 20:00:00+00:00,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,2689
0000882291,AEMD,2016-05-30,2016-05-30 20:00:00+00:00,2016-05-05 20:00:00+00:00,1,1,0,0,1,64,0,0,1,280,1,63,1,3760,1,0,0,0,0,1,2,0,0,1,15,0,0,1,43,1,0,0,0,0,1,2,0,0,1,15,1,2,1,43,1,0,0,0,0,1,23,0,0,1,43,1,24,1,69,1,2009-08-04 20:00:00+00:00,0,,0,2009-07-02 20:00:00+00:00,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,2688
0000882291,AEMD,2016-05-31,2016-05-31 20:00:00+00:00,2016-05-05 20:00:00+00:00,1,1,0,0,1,64,0,0,1,280,1,63,1,3760,1,0,0,0,0,1,2,0,0,1,15,0,0,1,43,1,0,0,0,0,1,2,0,0,1,15,1,2,1,43,1,0,0,0,0,1,23,0,0,1,43,1,24,1,69,1,2009-08-04 20:00:00+00:00,0,,0,2009-07-02 20:00:00+00:00,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,2687
0000882291,AEMD,2016-06-01,2016-06-01 20:00:00+00:00,2016-05-05 20:00:00+00:00,1,1,0,0,1,64,0,0,1,280,1,63,1,3760,1,0,0,0,0,1,2,0,0,1,15,0,0,1,43,1,0,0,0,0,1,2,0,0,1,15,1,2,1,43,1,0,0,0,0,1,23,0,0,1,43,1,24,1,69,1,2009-08-04 20:00:00+00:00,0,,0,2009-07-02 20:00:00+00:00,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,2686
0000882291,AEMD,2016-06-02,2016-06-02 20:00:00+00:00,2016-05-05 20:00:00+00:00,1,1,0,0,1,64,0,0,1,280,1,63,1,3760,1,0,0,0,0,1,2,0,0,1,15,0,0,1,43,1,0,0,0,0,1,2,0,0,1,15,1,2,1,43,1,0,0,0,0,1,23,0,0,1,43,1,24,1,69,1,2009-08-04 20:00:00+00:00,0,,0,2009-07-02 20:00:00+00:00,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,2685
0000882291,AEMD,2016-06-03,2016-06-03 20:00:00+00:00,2016-06-03 20:00:00+00:00,1,1,0,0,1,64,0,0,1,280,1,63,1,3760,1,0,0,0,0,1,2,0,0,1,15,0,0,1,43,1,0,0,0,0,1,2,0,0,1,15,1,2,1,43,1,0,0,0,0,1,23,0,0,1,43,1,24,1,69,1,2009-08-04 20:00:00+00:00,0,,0,2009-07-02 20:00:00+00:00,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,2684
0000882291,AEMD,2016-06-06,2016-06-06 20:00:00+00:00,2016-06-03 20:00:00+00:00,1,1,0,0,1,64,0,0,1,280,1,63,1,3760,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,15,1,2,1,43,1,0,0,0,0,1,23,0,0,1,43,1,24,1,69,1,2009-08-04 20:00:00+00:00,0,,0,2009-07-02 20:00:00+00:00,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,2683
0000882291,AEMD,2016-06-07,2016-06-07 20:00:00+00:00,2016-06-07 20:00:00+00:00,1,1,0,0,1,64,0,0,1,280,1,63,1,3760,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,15,1,2,1,43,1,0,0,0,0,1,23,0,0,1,43,1,24,1,69,1,2009-08-04 20:00:00+00:00,0,,0,2009-07-02 20:00:00+00:00,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,2682
0000882291,AEMD,2016-06-08,2016-06-08 20:00:00+00:00,2016-06-07 20:00:00+00:00,1,1,0,0,1,64,0,0,1,280,1,63,1,3760,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,15,1,2,1,43,1,0,0,0,0,1,23,0,0,1,43,1,24,1,69,1,2009-08-04 20:00:00+00:00,0,,0,2009-07-02 20:00:00+00:00,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,2681
0000882291,AEMD,2016-06-09,2016-06-09 20:00:00+00:00,2016-06-07 20:00:00+00:00,1,1,0,0,1,64,0,0,1,280,1,63,1,3760,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,15,1,2,1,43,1,0,0,0,0,1,23,0,0,1,43,1,24,1,69,1,2009-08-04 20:00:00+00:00,0,,0,2009-07-02 20:00:00+00:00,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,2680
0000882291,AEMD,2016-06-10,2016-06-10 20:00:00+00:00,2016-06-07 20:00:00+00:00,1,1,0,0,1,64,0,0,1,280,1,63,1,3760,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,15,1,2,1,43,1,0,0,0,0,1,23,0,0,1,43,1,24,1,69,1,2009-08-04 20:00:00+00:00,0,,0,2009-07-02 20:00:00+00:00,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,2679
0000882291,AEMD,2016-06-13,2016-06-13 20:00:00+00:00,2016-06-07 20:00:00+00:00,1,1,0,0,1,64,0,0,1,280,1,63,1,3760,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,15,1,2,1,43,1,0,0,0,0,1,23,0,0,1,43,1,24,1,69,1,2009-08-04 20:00:00+00:00,0,,0,2009-07-02 20:00:00+00:00,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,2678
0000882291,AEMD,2016-06-14,2016-06-14 20:00:00+00:00,2016-06-07 20:00:00+00:00,1,1,0,0,1,64,0,0,1,280,1,63,1,3760,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,15,1,2,1,43,1,0,0,0,0,1,23,0,0,1,43,1,24,1,69,1,2009-08-04 20:00:00+00:00,0,,0,2009-07-02 20:00:00+00:00,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,2677
0000882291,AEMD,2016-06-15,2016-06-15 20:00:00+00:00,2016-06-07 20:00:00+00:00,1,1,0,0,1,64,0,0,1,280,1,63,1,3760,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,15,1,2,1,43,1,0,0,0,0,1,23,0,0,1,43,1,24,1,69,1,2009-08-04 20:00:00+00:00,0,,0,2009-07-02 20:00:00+00:00,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,2676
0000882291,AEMD,2016-06-16,2016-06-16 20:00:00+00:00,2016-06-07 20:00:00+00:00,1,1,0,0,1,64,0,0,1,280,1,63,1,3760,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,15,1,2,1,43,1,0,0,0,0,1,23,0,0,1,43,1,24,1,69,1,2009-08-04 20:00:00+00:00,0,,0,2009-07-02 20:00:00+00:00,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,2675
0000882291,AEMD,2016-06-17,2016-06-17 20:00:00+00:00,2016-06-07 20:00:00+00:00,1,1,0,0,1,64,0,0,1,280,1,63,1,3760,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,15,1,2,1,43,1,0,0,0,0,1,23,0,0,1,43,1,24,1,69,1,2009-08-04 20:00:00+00:00,0,,0,2009-07-02 20:00:00+00:00,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,2674
0000882291,AEMD,2016-06-20,2016-06-20 20:00:00+00:00,2016-06-07 20:00:00+00:00,1,1,0,0,1,64,0,0,1,280,1,63,1,3760,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,15,1,2,1,43,1,0,0,0,0,1,23,0,0,1,43,1,24,1,69,1,2009-08-04 20:00:00+00:00,0,,0,2009-07-02 20:00:00+00:00,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,2673
0000882291,AEMD,2016-06-21,2016-06-21 20:00:00+00:00,2016-06-07 20:00:00+00:00,1,1,0,0,1,64,0,0,1,280,1,63,1,3760,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,15,1,2,1,43,1,0,0,0,0,1,23,0,0,1,43,1,24,1,69,1,2009-08-04 20:00:00+00:00,0,,0,2009-07-02 20:00:00+00:00,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,2672
0000882291,AEMD,2016-06-22,2016-06-22 20:00:00+00:00,2016-06-07 20:00:00+00:00,1,1,0,0,1,64,0,0,1,280,1,63,1,3760,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,15,1,2,1,43,1,0,0,0,0,1,23,0,0,1,43,1,24,1,69,1,2009-08-04 20:00:00+00:00,0,,0,2009-07-02 20:00:00+00:00,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,2671
0000882291,AEMD,2016-06-23,2016-06-23 20:00:00+00:00,2016-06-07 20:00:00+00:00,1,1,0,0,1,64,0,0,1,280,1,63,1,3760,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,15,1,2,1,43,1,0,0,0,0,1,23,0,0,1,43,1,24,1,69,1,2009-08-04 20:00:00+00:00,0,,0,2009-07-02 20:00:00+00:00,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,2670
0000882291,AEMD,2016-06-24,2016-06-24 20:00:00+00:00,2016-06-07 20:00:00+00:00,1,1,0,0,1,64,0,0,1,280,1,63,1,3760,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,15,1,2,1,43,1,0,0,0,0,1,23,0,0,1,43,1,24,1,69,1,2009-08-04 20:00:00+00:00,0,,0,2009-07-02 20:00:00+00:00,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,2669
0000882291,AEMD,2016-06-27,2016-06-27 20:00:00+00:00,2016-06-07 20:00:00+00:00,1,1,0,0,1,64,0,0,1,280,1,63,1,3760,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,15,1,2,1,43,1,0,0,0,0,1,23,0,0,1,43,1,24,1,69,1,2009-08-04 20:00:00+00:00,0,,0,2009-07-02 20:00:00+00:00,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,2668
0000882291,AEMD,2016-06-28,2016-06-28 20:00:00+00:00,2016-06-28 20:00:00+00:00,1,1,0,0,1,64,0,0,1,281,1,63,1,3764,1,0,0,0,0,0,0,0,0,1,1,0,0,1,4,1,0,0,0,0,1,2,0,0,1,16,1,2,1,47,1,0,0,0,0,1,23,0,0,1,44,1,24,1,73,1,2009-08-04 20:00:00+00:00,0,,0,2009-07-02 20:00:00+00:00,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,2667
0000882291,AEMD,2016-06-29,2016-06-29 20:00:00+00:00,2016-06-28 20:00:00+00:00,1,1,0,0,1,64,0,0,1,281,1,63,1,3764,1,0,0,0,0,0,0,0,0,1,1,0,0,1,4,1,0,0,0,0,1,2,0,0,1,16,0,0,1,47,1,0,0,0,0,1,23,0,0,1,44,1,24,1,73,1,2009-08-04 20:00:00+00:00,0,,0,2009-07-02 20:00:00+00:00,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,2666
0000882291,AEMD,2016-06-30,2016-06-30 20:00:00+00:00,2016-06-30 20:00:00+00:00,1,1,0,0,1,84,0,0,1,285,1,68,1,3820,1,0,0,0,0,1,20,0,0,1,5,1,5,1,60,1,0,0,0,0,1,22,0,0,1,20,1,5,1,103,1,0,0,0,0,1,43,0,0,1,48,1,29,1,129,1,2009-08-04 20:00:00+00:00,0,,0,2009-07-02 20:00:00+00:00,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,2665
0000882291,AEMD,2016-07-01,2016-07-01 20:00:00+00:00,2016-06-30 20:00:00+00:00,1,1,0,0,1,84,0,0,1,285,1,68,1,3820,1,0,0,0,0,1,20,0,0,1,5,1,5,1,60,1,0,0,0,0,1,22,0,0,1,20,1,5,1,103,1,0,0,0,0,1,43,0,0,1,48,1,29,1,129,1,2009-08-04 20:00:00+00:00,0,,0,2009-07-02 20:00:00+00:00,0,,0,2001-07-30 20:00:00+00:00,0,2001-07-30 20:00:00+00:00,0,2004-06-09 20:00:00+00:00,0,,,,2026-09-17,MERGER,0,2664
